2025-10-08 18:02:23.898 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 1.60с
2025-10-08 18:02:25.168 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-0] ASR обработка: 1270мс (аудио 1.60с)
2025-10-08 18:02:25.169 | INFO     | live_recognizer:_handle_foreign_text:806 - Чужой голос (ASR): История Китая
2025-10-08 18:02:25.170 | DEBUG    | live_recognizer:_handle_foreign_text:827 - Контекст: 0 реплик, текущий вопрос: История Китая
2025-10-08 18:02:25.899 | DEBUG    | live_recognizer:_handle_foreign_text:847 - ⏱️  Gemini API: 729мс
2025-10-08 18:02:25.899 | INFO     | live_recognizer:_handle_foreign_text:863 - Сгенерированы тезисы (5): ['Династия Шан - одна из ранних династий Китая', 'Цинь Шихуанди - первый император объединенного Китая', 'Великая Китайская стена - оборонительное сооружение, начатое в период Воюющих царств', 'Династия Хань - период расцвета Шелкового пути', 'Коммунистическая партия Китая - основала КНР в тысяча девятьсот сорок девятом году']
2025-10-08 18:02:25.900 | INFO     | live_recognizer:start_new_question:275 - 🎤 Новый вопрос: 5 тезисов
2025-10-08 18:02:25.900 | INFO     | live_recognizer:_handle_foreign_text:906 - ⏱️  ИТОГО обработка вопроса: 731мс
2025-10-08 18:02:25.901 | DEBUG    | live_recognizer:announce_theses:912 - 🎤 Начинаю озвучку тезисов (поколение 0)
2025-10-08 18:02:25.901 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 1/5 (1/2): Династия Шан - одна из ранних династий Китая...
2025-10-08 18:02:26.219 | DEBUG    | tts_google:synth:106 - Синтезировано 101362 байт для текста: Династия Шан - одна из ранних династий Китая...
2025-10-08 18:02:26.219 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 2.1с)
2025-10-08 18:02:28.369 | DEBUG    | live_recognizer:_segment_worker_loop:760 - ⏸️ Игнорируем свой голос во время озвучки тезисов
2025-10-08 18:02:28.823 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 1/5 (2/2): Династия Шан - одна из ранних династий Китая...
2025-10-08 18:02:29.126 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.66с
2025-10-08 18:02:29.230 | DEBUG    | tts_google:synth:106 - Синтезировано 101362 байт для текста: Династия Шан - одна из ранних династий Китая...
2025-10-08 18:02:29.230 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 2.1с)
2025-10-08 18:02:30.533 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:30.535 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-0] ASR обработка: 1409мс (аудио 0.66с)
2025-10-08 18:02:30.535 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:30.621 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.46с
2025-10-08 18:02:31.871 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 2/5 (1/2): Цинь Шихуанди - первый император объединенного Кит...
2025-10-08 18:02:32.200 | DEBUG    | tts_google:synth:106 - Синтезировано 110534 байт для текста: Цинь Шихуанди - первый император объединенного Кит...
2025-10-08 18:02:32.201 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 2.3с)
2025-10-08 18:02:32.481 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:32.482 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-0] ASR обработка: 1861мс (аудио 0.46с)
2025-10-08 18:02:32.482 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:32.591 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 1.46с
2025-10-08 18:02:33.405 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.52с
2025-10-08 18:02:34.061 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:34.062 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 1471мс (аудио 1.46с)
2025-10-08 18:02:34.062 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:34.837 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:34.838 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-0] ASR обработка: 1434мс (аудио 0.52с)
2025-10-08 18:02:34.839 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:34.898 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 2/5 (2/2): Цинь Шихуанди - первый император объединенного Кит...
2025-10-08 18:02:35.200 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.56с
2025-10-08 18:02:35.210 | DEBUG    | tts_google:synth:106 - Синтезировано 110534 байт для текста: Цинь Шихуанди - первый император объединенного Кит...
2025-10-08 18:02:35.210 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 2.3с)
2025-10-08 18:02:36.105 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.78с
2025-10-08 18:02:37.397 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:37.399 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-0] ASR обработка: 2199мс (аудио 0.56с)
2025-10-08 18:02:37.399 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:37.400 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.68с
2025-10-08 18:02:37.906 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:37.907 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 1802мс (аудио 0.78с)
2025-10-08 18:02:37.907 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:37.908 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.72с
2025-10-08 18:02:38.054 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 3/5 (1/2): Великая Китайская стена - оборонительное сооружени...
2025-10-08 18:02:38.060 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:38.061 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-0] ASR обработка: 661мс (аудио 0.68с)
2025-10-08 18:02:38.061 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:38.454 | DEBUG    | tts_google:synth:106 - Синтезировано 183692 байт для текста: Великая Китайская стена - оборонительное сооружени...
2025-10-08 18:02:38.455 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 3.8с)
2025-10-08 18:02:39.236 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:39.237 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 1329мс (аудио 0.72с)
2025-10-08 18:02:39.237 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:42.132 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 3.26с
